"","symbol","baseMean","log2FC","lfcSE","stat","pvalue","padj","name"
"1","LOC111099548",42.8974879265797,1.07189698468782,0.186676614413864,4.40278492980201,1.06870096425494e-05,0.00213098972272434,"kinesin-like protein KIF17"
"2","LOC111099571",29.7751055334172,1.86856129361208,0.260560811947177,6.21183700463832,5.23687337856886e-10,9.39809296517968e-07,"histone RNA hairpin-binding protein-like"
"3","LOC111099928",11.3989441697335,1.30467835392476,0.295952573002045,3.56367354142745,0.000365700727079764,0.030956911547988,"uncharacterized LOC111099928"
"4","LOC111100608",22.8000404031176,1.6163954038907,0.266748302378075,5.12241461973408,3.01647695054856e-07,0.000135334238386361,"DDRGK domain-containing protein 1-like"
"5","LOC111100898",38.2397082823758,1.06992824617202,0.22819999924604,3.59302475407981,0.000326861522865684,0.0282012350449402,"uncharacterized LOC111100898, transcript variant X3"
"6","LOC111101122",25.839617989013,-1.17318635603114,0.262860685177347,-3.51207467715562,0.000444623046348874,0.0362691144989858,"lysophospholipid acyltransferase 7-like"
"7","LOC111101237",34.2046505620839,1.22793077115748,0.197262602330976,4.95750719904154,7.14033973608972e-07,0.000237297290562715,"putative 2'-deoxynucleoside 5'-phosphate N-hydrolase 1"
"8","LOC111101291",18.7541425935466,1.66274046814693,0.277544816650501,5.09013457789027,3.57809480056125e-07,0.000152886879263982,"dnaJ homolog subfamily C member 27-like"
"9","LOC111101873",16.5947452818479,1.72835665735395,0.274032553740533,5.39482129832547,6.85917840205711e-08,6.83860086685093e-05,"uncharacterized LOC111101873"
"10","LOC111103115",68.7021931579704,1.11204677209938,0.207380817709667,4.15682984385878,3.22694148108823e-05,0.00536210109440827,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-like, transcript variant X7"
"11","LOC111103340",13.9541923937772,2.10981906512221,0.297181814804521,6.25818597394848,3.89481202321018e-10,8.73703707106623e-07,"uncharacterized LOC111103340"
"12","LOC111103618",41.8527178181674,-0.818162360506675,0.164756978202309,-3.44848738248291,0.000563735807475497,0.0436069086248072,"protein phosphatase 1 regulatory subunit 32-like, transcript variant X2"
"13","LOC111104153",15.5736447049123,1.37079486146958,0.290240569301499,3.86160647412909,0.000112643901992408,0.0142359680644772,"X-ray repair cross-complementing protein 5-like"
"14","LOC111105256",15.6419708334825,1.6579539593277,0.349763228583725,4.02544877295663,5.68667595570652e-05,0.00864856666958553,"nucleolar MIF4G domain-containing protein 1-like, transcript variant X2"
"15","LOC111105724",26.1052558063409,1.16644821848367,0.239404673795779,3.82802977048577,0.000129173135260191,0.0153288629267878,"neural Wiskott-Aldrich syndrome protein-like"
"16","LOC111106792",11.536536273041,-1.42042369012727,0.312072155358607,-3.75049061580748,0.000176488910456331,0.0184998092809742,"uncharacterized LOC111106792"
"17","LOC111106920",19.500188752838,1.43143868699971,0.310650184719474,3.80311599707107,0.000142887408481687,0.0162294774215972,"plasma alpha-L-fucosidase-like"
"18","LOC111107307",7.3793069182508,1.49636906389529,0.338622281825002,3.68070599837079,0.000232589064754273,0.0224410933122591,"FYVE, RhoGEF and PH domain-containing protein 4-like"
"19","LOC111108235",15.0361043011327,2.37019117184641,0.331537216133686,6.39503219750594,1.60513529193393e-10,4.80095965817437e-07,"exosome complex component MTR3-like"
"20","LOC111108643",19.7731972957617,1.33315155716647,0.288596716164781,3.75316660411348,0.000174614718441839,0.0184998092809742,"uncharacterized LOC111108643"
"21","LOC111109525",11.0230908713924,2.01216850763188,0.338756899159756,5.2018675103082,1.97295860846443e-07,9.83519866319518e-05,"FYVE, RhoGEF and PH domain-containing protein 4-like, transcript variant X1"
"22","LOC111109809",2.62732745230971,1.78074036668863,0.360740268021613,4.24333101231969,2.20226223503988e-05,0.00387468608529664,"peroxisome proliferator-activated receptor delta-like"
"23","LOC111110427",243.919823722632,0.882101078740605,0.136889249975595,4.61760933640368,3.88186163327116e-06,0.000967554012092836,"uncharacterized LOC111110427"
"24","LOC111110897",42.8229469032408,-1.34324248609029,0.265761803247708,-4.11361780636068,3.89506120054509e-05,0.00635461530045292,"E3 ubiquitin-protein ligase TRIM71-like, transcript variant X1"
"25","LOC111111169",37.9151701068703,0.899486273672075,0.189254650651918,3.4318114320299,0.000599564286427789,0.0444619036538558,"zinc finger FYVE domain-containing protein 1-like"
"26","LOC111111231",12.2370241378583,1.79871681166446,0.29295461932666,5.28654170131912,1.2465041029333e-07,8.0195558287074e-05,"ferrochelatase, mitochondrial-like, transcript variant X1"
"27","LOC111111680",32.0812878951192,1.09909789050754,0.247387051915725,3.43226488182089,0.000598562634731861,0.0444619036538558,"uncharacterized LOC111111680, transcript variant X1"
"28","LOC111112550",24.8850359642615,-1.11647033702822,0.201097204880537,-4.30871397512936,1.64206562826176e-05,0.00306963643383183,"insulin-like growth factor 2 mRNA-binding protein 2, transcript variant X1"
"29","LOC111112560",27.3962505967381,1.98023837740181,0.287094003310865,6.02673116626651,1.67308949722236e-09,2.50210534309604e-06,"E3 ubiquitin-protein ligase TRIM23-like, transcript variant X1"
"30","LOC111112656",12.3154585494434,1.7142555467677,0.316738519251034,4.6229159315075,3.78383099339777e-06,0.000967554012092836,"uncharacterized LOC111112656"
"31","LOC111115224",3.60928173214191,-1.96844007887917,0.355816996471756,-4.82956153280771,1.36834025798729e-06,0.000423383349479998,"protein lin-9 homolog"
"32","LOC111115479",10.6172013320745,-1.45122904494042,0.347567032426004,-3.45610755012029,0.000548036606562386,0.0435179864662327,"ras-related protein Rab-31-like"
"33","LOC111115741",79.7093923057638,-1.27605626968556,0.272038299349853,-3.77173461287524,0.000162116629369383,0.0179589199423638,"solute carrier family 28 member 3-like, transcript variant X2"
"34","LOC111116124",2.65270106934941,1.63229366944643,0.361520598894443,3.82355438023059,0.000131541563062818,0.0153288629267878,"plexin domain-containing protein 1-like, transcript variant X2"
"35","LOC111117306",15.3804535161045,-1.79697265597652,0.347097687303895,-4.45687975622291,8.3161217767649e-06,0.00169592183415708,"zinc finger protein 239-like"
"36","LOC111117760",138.936651163653,1.36385361695369,0.284553190492416,3.91439510843712,9.06311249937313e-05,0.0124418094660519,"disintegrin and metalloproteinase domain-containing protein 10-like, transcript variant X3"
"37","LOC111118255",17.5330239118648,1.87487994914183,0.306886669108283,5.29472314279151,1.19196858384485e-07,8.0195558287074e-05,"vacuolar fusion protein CCZ1 homolog, transcript variant X2"
"38","LOC111118811",15.4227006377444,-1.20333240956974,0.254818958622189,-3.7412146047705,0.000183133057783099,0.0188879646837673,"KAT8 regulatory NSL complex subunit 2-like, transcript variant X1"
"39","LOC111119327",13.2886689350667,2.13913395668965,0.289241625876084,6.53133500742727,6.51860068051693e-11,2.92457019531392e-07,"calcyphosin-like protein, transcript variant X3"
"40","LOC111119407",9.68278653622818,2.04888893240257,0.342340458198577,5.25467816999623,1.48283535549451e-07,8.09703344130227e-05,"coiled-coil domain-containing protein 57-like"
"41","LOC111119639",4.68691852280592,1.58756572004601,0.361730242824227,3.69768839233043,0.000217571738208635,0.0216919022994009,"protein LTV1 homolog"
"42","LOC111119775",27.1901348644983,1.1086221695858,0.217596731138941,3.94593321825936,7.94897683948653e-05,0.0111447139344864,"protein CLEC16A-like"
"43","LOC111120498",12.684766184472,1.3846466387039,0.328840114131501,3.4504508116372,0.000559651142693461,0.0436069086248072,"uncharacterized LOC111120498"
"44","LOC111121012",37.9207446571067,1.21525169303187,0.224733379543535,4.29509712794971,1.74616869762038e-05,0.00319762688239749,"adenosine 3'-phospho 5'-phosphosulfate transporter 2-like, transcript variant X1"
"45","LOC111121129",21.9809863356662,1.49018971373594,0.268925599383477,4.61164618236092,3.9949256455423e-06,0.000968823454525705,"mapk-regulated corepressor-interacting protein 1-like"
"46","LOC111121187",8.39002757076242,1.54951725742582,0.338934837086767,3.83412123874756,0.000126013980667922,0.0152800466018009,"gastrula zinc finger protein XlCGF52.1-like"
"47","LOC111121672",8.25432259949349,-1.53452620128529,0.294553544689766,-4.36092596555982,1.2951318617593e-05,0.00252635178164483,"2-(3-amino-3-carboxypropyl)histidine synthase subunit 2-like, transcript variant X1"
"48","LOC111121972",4.57620141956526,-1.62587693334134,0.348511321184644,-3.94786869093526,7.88500299060407e-05,0.0111447139344864,"ran-binding protein 3-like"
"49","LOC111122030",39.5081315058726,1.02333953819482,0.225340448327442,3.4318718363029,0.000599430765894349,0.0444619036538558,"acyl-coenzyme A synthetase ACSM3, mitochondrial-like"
"50","LOC111122141",8.01200188825375,1.4509724902364,0.337443843136875,3.55902919748712,0.000372228153573518,0.0312149833833194,"cystathionine gamma-lyase-like"
"51","LOC111122294",38.4257867448861,1.09708330072533,0.211157253290301,4.01162303224674,6.03027365175124e-05,0.00887043368478096,"protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1-like"
"52","LOC111122360",8.93326599710247,-1.6145162698361,0.302495515629531,-4.51086445693706,6.45639680475297e-06,0.00137936306021544,"inactive rhomboid protein 1-like"
"53","LOC111122577",7.42521173064851,1.49480726612762,0.34259659531665,3.63344902764457,0.000279657714220664,0.0250936866970202,"uncharacterized LOC111122577"
"54","LOC111122641",15.3718313039824,-1.36683996372157,0.276092667147126,-4.0451634419049,5.2286632653165e-05,0.00808910266891119,"rab-like protein 6, transcript variant X3"
"55","LOC111122838",65.5920220678765,0.776713909876995,0.145335836529628,3.62411585782298,0.000289951617276546,0.0256123600587403,"condensin-2 complex subunit D3-like"
"56","LOC111123110",45.6401584703842,1.15688933506936,0.217010285424195,4.17901544757035,2.92773801142701e-05,0.00505203714933358,"cell division control protein 6 homolog"
"57","LOC111123483",15.1034704489166,1.60451032084761,0.290863590031548,4.65685760359588,3.21072351417948e-06,0.000873024911900984,"uncharacterized LOC111123483, transcript variant X10"
"58","LOC111123492",43.8575460829422,1.58414351460225,0.200291106005273,6.66102225511266,2.71929456683213e-11,2.44002301481847e-07,"pre-B-cell leukemia transcription factor 1-like, transcript variant X11"
"59","LOC111124465",10.6211845300967,1.92985311511931,0.320067976995106,5.24842607151852,1.53404177534981e-07,8.09703344130227e-05,"elongation factor G, mitochondrial-like"
"60","LOC111124549",44.0536363928555,-0.88324579793174,0.164600597195641,-3.84716585918019,0.000119492080290249,0.014849738975919,"protein cramped-like"
"61","LOC111124669",35.8777006017207,1.45755475152391,0.255220584890062,4.73141597118461,2.22959108865525e-06,0.00064535873672592,"serine/threonine-protein kinase SIK3-like, transcript variant X1"
"62","LOC111124674",17.5402340633711,1.6269752515448,0.257766066349882,5.34195703508834,9.19484513031573e-08,8.0195558287074e-05,"gamma-glutamyltranspeptidase 1-like, transcript variant X1"
"63","LOC111124759",31.1193341296666,1.11091661759834,0.2100351164017,4.09891751602055,4.15086918866105e-05,0.0066510266481885,"protein unc-50 homolog"
"64","LOC111124781",17.4013892345824,1.34744535766776,0.321449637722233,3.41405069062816,0.000640046662826151,0.0466921845978784,"zinc transporter 9-like"
"65","LOC111124824",11.6459694292205,1.66541244666219,0.361808012566199,3.91205390014191,9.15144795229494e-05,0.0124418094660519,"uncharacterized LOC111124824"
"66","LOC111125123",4.2541345318283,-1.61191250910386,0.339408805030751,-4.01260217447945,6.00530721030359e-05,0.00887043368478096,"retinoic acid receptor beta-like, transcript variant X1"
"67","LOC111125319",55.6364940299059,1.26113059287745,0.219744253694636,4.60139719640883,4.19666275932482e-06,0.000990964603668989,"DDB1- and CUL4-associated factor 8-like"
