name	term	lev	seq	value
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111100906	-0.0883363517815386
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111101008	-0.0108965285553908
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111101518	0.325676678202262
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111102807	-0.0691112835439908
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111103474	-0.355678489571877
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111116905	0.55227484817982
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111118975	0.0782174546967052
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111119270	-0.155128255530257
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111119907	-0.074477807945828
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111119993	0.0768981436390796
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111125042	0.287087309726792
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111125421	0.0231083972969929
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111127729	0.0523459231674363
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111128222	0.747584177859875
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111128864	0.108823324858721
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111129021	-0.458867283228775
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111129464	0.124035376508991
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111129487	0.330497242336278
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111130012	-0.444152709934335
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111130048	-0.025258744551658
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111130093	-0.757699724120161
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111133736	0.184374835833738
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111134522	0.284680524391672
"mitotic cell cycle"	GO:0000278;GO:0007049	3	LOC111135967	0.260608619167638
