"","symbol","baseMean","log2FC","lfcSE","stat","pvalue","padj","name"
"1","LOC111099548",42.986187061813,1.05419678259521,0.195275778817384,4.11826181140093,3.81740857736961e-05,0.0119860976149156,"kinesin-like protein KIF17"
"2","LOC111099571",31.1193707772253,1.58304400168073,0.278477270258175,4.78690415359528,1.69373670357948e-06,0.00107311591777314,"histone RNA hairpin-binding protein-like"
"3","LOC111099930",35.0982992034731,1.3180244467728,0.216769592979685,4.9270030546807,8.35004499313015e-07,0.000773214166363852,"uncharacterized LOC111099930, transcript variant X1"
"4","LOC111100608",22.9029607588958,1.58429795604096,0.276062136071246,4.83332475445529,1.34271479831075e-06,0.00095080004365087,"DDRGK domain-containing protein 1-like"
"5","LOC111101237",37.0916535413837,1.07896444786801,0.192717772153552,4.30144266719478,1.69689682123025e-05,0.00619007391938479,"putative 2'-deoxynucleoside 5'-phosphate N-hydrolase 1"
"6","LOC111101984",10.1587205991198,1.60429046777928,0.331693087177559,4.08296259443691,4.44651823176277e-05,0.0130554113351122,"von Willebrand factor D and EGF domain-containing protein-like"
"7","LOC111103097",22.8863043690409,1.54169823336819,0.279211030686399,4.62624356277308,3.72357389315835e-06,0.00213449440599239,"transcription initiation factor TFIID subunit 3-like"
"8","LOC111105724",26.4736803114385,1.16236742119377,0.247576603341696,3.6851924167267,0.0002285299223511,0.0376855233597609,"neural Wiskott-Aldrich syndrome protein-like"
"9","LOC111106272",26.7304160704037,1.44459435047668,0.263093639308623,4.54056720495381,5.61030918865603e-06,0.00306985918241097,"UDP-xylose and UDP-N-acetylglucosamine transporter-like"
"10","LOC111106460",15.388171241076,1.92494474732344,0.348975931990962,4.7995996106884,1.58983147765472e-06,0.00106324396266709,"tetraspanin-6-like"
"11","LOC111106920",20.9246170028559,1.46140020625035,0.326291140499924,3.71263591280571,0.0002051118497801,0.0357845861978674,"plasma alpha-L-fucosidase-like"
"12","LOC111108235",16.3823217350599,2.16917235901075,0.339097439144333,5.6596486362549,1.51683227162476e-08,3.65192537716378e-05,"exosome complex component MTR3-like"
"13","LOC111109361",22.4212244115315,1.33260401066987,0.269403754156434,4.01851865078776,5.8565174192145e-05,0.0142805484267243,"fucolectin-like"
"14","LOC111109809",2.62945542241898,1.69825058073638,0.360173374694243,4.02098178957794,5.79560856853294e-05,0.0142805484267243,"peroxisome proliferator-activated receptor delta-like"
"15","LOC111110427",250.102881938732,0.876909780088287,0.135287308464499,4.63391420232739,3.5881575472517e-06,0.00213449440599239,"uncharacterized LOC111110427"
"16","LOC111110897",42.9670008054267,-1.31269687689448,0.277024137077061,-3.83611654965236,0.000124995107158768,0.026398089473285,"E3 ubiquitin-protein ligase TRIM71-like, transcript variant X1"
"17","LOC111111231",12.3892722001117,1.76149001868252,0.301002237323162,5.02152419903696,5.1263043722498e-07,0.00061710452033143,"ferrochelatase, mitochondrial-like, transcript variant X1"
"18","LOC111111634",48.4516367886824,1.33099019566369,0.243453761868678,4.44022794047761,8.98636446726157e-06,0.00432711421827579,"uncharacterized LOC111111634, transcript variant X2"
"19","LOC111112560",27.4315348155586,1.94549236284706,0.2932668568561,5.78139780615918,7.40824784065689e-09,2.97268291686092e-05,"E3 ubiquitin-protein ligase TRIM23-like, transcript variant X1"
"20","LOC111112886",225.064118251033,0.949624418671691,0.18409052173664,3.80043693760928,0.000144441174357786,0.0278646210192518,"protein FAM214A-like, transcript variant X1"
"21","LOC111115479",15.877285341912,-1.76848319163901,0.294553820759646,-5.155197741869,2.53363418510979e-07,0.000381248604004396,"ras-related protein Rab-31-like"
"22","LOC111115873",8.60569508344148,1.535517756641,0.337380259329611,3.81029334435682,0.000138801996749181,0.0278646210192518,"uncharacterized LOC111115873, transcript variant X2"
"23","LOC111117306",16.7807134638071,-1.67317851298517,0.353620677684613,-4.02459076291482,5.70744789568932e-05,0.0142805484267243,"zinc finger protein 239-like"
"24","LOC111117760",138.872498736911,1.35675878695062,0.288215151406341,3.84004373659821,0.000123012393309509,0.026398089473285,"disintegrin and metalloproteinase domain-containing protein 10-like, transcript variant X3"
"25","LOC111118022",19.2759419881412,1.55643552326151,0.345508578628837,3.78119561733068,0.000156076970327217,0.028705952432476,"exocyst complex component 7-like, transcript variant X1"
"26","LOC111118255",21.5947917069682,1.7981060273476,0.311968132672908,4.96238514518647,6.96327437409432e-07,0.000698532474294562,"vacuolar fusion protein CCZ1 homolog, transcript variant X2"
"27","LOC111118657",7.87982999340796,2.19211397174279,0.35654512369806,5.44703557182138,5.12162235385306e-08,8.80772712795473e-05,"uncharacterized LOC111118657, transcript variant X2"
"28","LOC111119107",15.6874120236514,1.49869862016475,0.327388086281775,3.81412358142449,0.000136667070258917,0.0278646210192518,"glutamate dehydrogenase, mitochondrial-like"
"29","LOC111119327",13.3173850842658,2.08490170003391,0.299050189096144,6.13576505528972,8.47503316286112e-10,5.10112246072611e-06,"calcyphosin-like protein, transcript variant X3"
"30","LOC111119407",9.7149012803047,1.94391197349337,0.349158087472593,4.85141840979505,1.22581636431302e-06,0.000922273587100007,"coiled-coil domain-containing protein 57-like"
"31","LOC111119745",21.2971732358284,-1.09658379814658,0.228756552304498,-3.70080677304357,0.000214915086452335,0.0359326084821279,"60S ribosomal protein L10-like"
"32","LOC111121012",43.860889998068,1.09272440048199,0.208498293378374,4.04187673110903,5.30251067869441e-05,0.0138764399022007,"adenosine 3'-phospho 5'-phosphosulfate transporter 2-like, transcript variant X1"
"33","LOC111121129",22.03070029532,1.46469871179747,0.277457847012084,4.37795767853908,1.19796604903705e-05,0.00515039832082428,"mapk-regulated corepressor-interacting protein 1-like"
"34","LOC111121672",8.29163871517818,-1.4862256996537,0.30786179500009,-4.01552163903073,5.93144560006825e-05,0.0142805484267243,"2-(3-amino-3-carboxypropyl)histidine synthase subunit 2-like, transcript variant X1"
"35","LOC111122294",38.5019473745121,1.08173938057727,0.223146410876943,3.7273258275077,0.000193522208538353,0.0342591227409513,"protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1-like"
"36","LOC111122360",8.98387155446309,-1.55009384146808,0.31599221800982,-4.11432233887378,3.88318497243485e-05,0.0119860976149156,"inactive rhomboid protein 1-like"
"37","LOC111122641",15.3902009486183,-1.33801208499165,0.286325898186341,-3.79990804842799,0.000144749787188862,0.0278646210192518,"rab-like protein 6, transcript variant X3"
"38","LOC111123110",45.7072144304738,1.14967458630607,0.222402779846001,4.04524883604885,5.22675764036918e-05,0.0138764399022007,"cell division control protein 6 homolog"
"39","LOC111123123",16.2979268410658,1.70538630623722,0.340136180896197,4.2788341493179,1.87874783012697e-05,0.00665187246443191,"Sjoegren syndrome nuclear autoantigen 1-like"
"40","LOC111123483",23.2224047203144,1.32545431164637,0.290446992992656,3.70275588177137,0.000213270077798969,0.0359326084821279,"uncharacterized LOC111123483, transcript variant X10"
"41","LOC111123492",43.9193315429271,1.56595264292625,0.208103222751073,6.32355724976134,2.55609439699006e-10,3.07702643509663e-06,"pre-B-cell leukemia transcription factor 1-like, transcript variant X11"
"42","LOC111124465",10.6561337695852,1.87920632824397,0.325769643643837,5.00109927377142,5.70043487223305e-07,0.000623834863563104,"elongation factor G, mitochondrial-like"
"43","LOC111124674",17.5749704291012,1.58996000298428,0.26644519279127,5.02902675385848,4.92975611631412e-07,0.00061710452033143,"gamma-glutamyltranspeptidase 1-like, transcript variant X1"
"44","LOC111124698",29.9129439082078,1.53294887314392,0.312933405759296,4.09975045658995,4.13595859388685e-05,0.0124471673883025,"ELAV-like protein 3, transcript variant X1"
"45","LOC111124746",17.9176118923382,1.35476325241904,0.272941127168693,4.04762471628627,5.17400148623778e-05,0.0138764399022007,"septin-11-like, transcript variant X3"
